,Nombre tienda,Precio,Disponibilidad
https://www.ludonauta.es/juegos-mesas/star-scrappers-orbital-2021,"['FDGames', 'LudusBelli', 'Play Planet', 'Generación X', 'Juegakens', '¿Jugamos una?', 'Juegos de la Mesa Redonda', 'Quinto Elemento', 'Comic Stores', 'Mathom', 'Juegame Store', 'DracoTienda', '3meeples', 'Dungeon Marvels', 'E-minis', 'Turol Games']","['18,90', '18,95', '20,00', '22,77', '24,75', '26,57', '28,46', '32,25', '32,26', '33,40', '34,15', '34,15', '34,15', '34,16', '36,05', '37,95']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/trinidad-2022,"['Buy Meeples', 'DracoTienda']","['135,00', '136,99']","['En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/the-king-s-will-2017,"['Juegos de la Mesa Redonda', 'Juegos de la Mesa Redonda', 'DracoTienda', 'Amazon']","['26,97', '31,02', '43,95', '46,39']","['En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/a-thief-s-fortune-2018,"['¿Jugamos Otra?', 'Juegakens', 'DracoTienda', 'Dungeon Marvels']","['19,94', '25,95', '34,95', '34,95']","['En stock', 'En stock', 'En stock', 'En reposición']"
https://www.ludonauta.es/juegos-mesas/how-to-rob-a-bank-2017,"['EGD Games', 'DracoTienda', '¿Jugamos una?', 'Amazon', 'Dungeon Marvels', 'Mathom', 'Comic Stores', 'Turol Games', 'Crash Comics', 'Kubekings', 'Amazon']","['15,00', '22,99', '24,47', '28,50', '30,95', '31,49', '33,20', '34,99', '34,99', '34,99', '35,99']","['En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/star-wars-legion-boba-fett-2018,"['Turol Games', 'Turol Games']","['23,00', '29,00']","['En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/posthuman-saga-2019,"['Planeton Games', 'DracoTienda', 'Dungeon Marvels']","['72,00', '72,00', '72,00']","['En pre-venta', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/dwar7s-fall-2016,"['Turol Games', 'E-minis']","['43,71', '47,49']","['En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/age-of-thieves-2016,"['Estalia Córdoba', 'Buy Meeples', '¿Jugamos Otra?', 'Amazon', 'Dungeon Marvels', 'Comic Stores', 'Quinto Elemento', 'Genex Comics', 'Juegame Store', 'DracoTienda', 'Crash Comics', 'Kame Kame', 'MasQueOca', 'Turol Games', 'Amazon']","['29,95', '30,25', '34,99', '43,96', '47,95', '50,96', '53,95', '56,95', '59,94', '59,95', '59,95', '59,95', '59,95', '59,96', '59,99']","['En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En pre-venta', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/posthuman-saga-camino-a-casa-2021,"['Planeton Games', 'DracoTienda', 'Dungeon Marvels']","['36,00', '36,00', '36,00']","['En pre-venta', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/zombicide-iron-maiden-pack-2-2023,"['Juegos de la Mesa Redonda', 'Dungeon Marvels', '¿Jugamos una?']","['31,46', '31,49', '34,95']","['En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/zombicide-iron-maiden-pack-3-2023,"['Dungeon Marvels', 'Juegos de la Mesa Redonda', '¿Jugamos una?']","['13,99', '17,96', '19,95']","['En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/rattus-cartus-2012,"['¿Jugamos Otra?', 'DracoTienda', 'MasQueOca', 'Dungeon Marvels']","['17,95', '26,95', '26,95', '27,95']","['En stock', 'En stock', 'En stock', 'En reposición']"
https://www.ludonauta.es/juegos-mesas/troika-2017,"['Empire Games', 'Dungeon Marvels', '¿Jugamos Otra?', 'Juegos de la Mesa Redonda', 'Mathom', 'DracoTienda', '¿Jugamos una?', 'Comic Stores', 'Amazon', 'Turol Games', 'Amazon', 'Alcalá Comics']","['15,25', '15,95', '16,14', '16,16', '16,19', '16,40', '16,96', '17,05', '17,74', '17,99', '20,64', '21,99']","['En stock', 'En reposición', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En pre-venta', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/piratoons-2015,"['Amazon', 'EGD Games', 'Kubekings', 'Mathom', 'DracoTienda', 'Magia de Tinta', 'Turol Games', 'Turol Games', 'Ágora Comic', 'Kame Kame', 'Homelands', 'Quinto Elemento', 'Estalia Córdoba']","['14,95', '15,00', '29,98', '31,45', '31,46', '32,95', '34,07', '34,95', '34,95', '34,95', '34,95', '35,95', '36,00']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/precognition-2022,"['Tablerum', 'Generación X', 'Mathom', 'Juegos de la Mesa Redonda', 'Buy Meeples', 'Rampi Games', 'Comic Stores', 'EGD Games', 'DracoTienda', 'Dungeon Marvels', 'Bandua Wargames', 'MasQueOca', 'Quinto Elemento', 'Amazon', 'E-minis', 'Amazon', '¿Jugamos una?', 'Juegakens', 'Turol Games', 'El Bazar de Iglesias', 'Alcalá Comics', 'Juegakens']","['35,97', '38,99', '40,00', '41,97', '46,79', '47,99', '50,99', '53,99', '53,99', '53,99', '53,99', '53,99', '54,00', '56,40', '56,99', '59,00', '59,95', '59,95', '59,99', '59,99', '59,99', '79,95']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En pre-venta', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/favelas-2017,"['Dungeon Marvels', 'Amazon']","['34,95', '98,10']","['En reposición', 'En stock']"
https://www.ludonauta.es/juegos-mesas/shipwrights-of-the-north-sea-2014,"['EGD Games', 'SomosJuegos', 'Amazon', 'Dungeon Marvels']","['42,50', '43,15', '51,66', '56,95']","['En stock', 'En stock', 'En stock', 'En reposición']"
https://www.ludonauta.es/juegos-mesas/mesozooic-2018,"['LudusBelli', 'Estalia Córdoba', '¿Jugamos Otra?', 'Distrito Zero', 'Comic Stores', 'Dragones y Losetas', 'Amazon', 'Magia de Tinta', 'E-minis', 'Ágora Comic', 'DracoTienda', 'Crash Comics', 'Turol Games', 'Juegame Store']","['4,99', '9,00', '11,94', '16,96', '16,96', '17,00', '17,90', '18,95', '18,95', '19,95', '19,99', '19,99', '19,99', '19,99']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/fortuna-2011,"['Play Planet', 'Play Planet', 'EGD Games', 'EGD Games', 'Frikland', '¿Jugamos Otra?', '¿Jugamos Otra?', '¿Jugamos Otra?', 'MasQueOca', 'Crash Comics']","['15,00', '18,00', '20,00', '20,00', '22,46', '24,95', '24,95', '24,95', '35,95', '40,00']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/dwarf-2017,['Juegos de la Mesa Redonda'],"['20,97']",['En stock']
https://www.ludonauta.es/juegos-mesas/the-arrival-2016,"['Amazon', 'DracoTienda', '¿Jugamos Otra?', 'Juegos de la Mesa Redonda', 'Amazon']","['19,64', '22,00', '24,95', '32,20', '121,67']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/star-wars-legion-darth-maul-y-droides-sonda-sith-2020,"['Buy Meeples', 'Dungeon Marvels', 'E-minis', 'Dungeon Marvels', 'DracoTienda', 'El Bazar de Iglesias', 'Turol Games', 'Turol Games', 'Turol Games']","['16,99', '17,99', '17,99', '19,95', '19,99', '19,99', '19,99', '21,18', '24,00']","['En stock', 'En reposición', 'En stock', 'En reposición', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/delve-2017,['DracoTienda'],"['39,95']",['En stock']
https://www.ludonauta.es/juegos-mesas/trax-1980,"['¿Jugamos una?', 'EcoMimos', 'Dungeon Marvels', 'Kinuma', 'Comic Stores', 'Distrito Zero', 'Ludokubo', 'DracoTienda']","['24,61', '25,95', '26,06', '26,95', '27,50', '27,50', '27,99', '28,16']","['En stock', 'En stock', 'En reposición', 'En stock', 'En pre-venta', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/zombies-8-prision-zombie-2009,"['Mathom', 'Tablerum', 'Genex Comics', 'DracoTienda', 'Juegos de la Mesa Redonda', 'MasQueOca', 'Comic Stores', 'Dragones y Losetas', 'Crash Comics', 'MasQueOca', 'Turol Games', 'Amazon']","['4,00', '8,97', '8,97', '11,97', '13,46', '13,75', '14,20', '14,50', '14,95', '14,95', '14,96', '17,95']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En pre-venta', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/new-haven-2013,"['DracoTienda', 'MasQueOca']","['33,95', '33,99']","['En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/last-light-infinity-2023,['Dungeon Marvels'],"['58,95']",['En pre-venta']
https://www.ludonauta.es/juegos-mesas/surf-s-up-2024,['Dungeon Marvels'],"['26,95']",['En pre-venta']
https://www.ludonauta.es/juegos-mesas/risk-the-walking-dead-edicion-supervivencia-2013,"['Amazon', 'Dragones y Losetas', 'Dungeon Marvels', 'Amazon', 'Bandua Wargames', 'Amazon', 'Amazon']","['35,37', '36,00', '47,95', '49,95', '56,70', '89,99', '116,53']","['En stock', 'En stock', 'En reposición', 'En stock', 'En pre-venta', 'En stock', 'En reposición']"
https://www.ludonauta.es/juegos-mesas/fafnir-2019,"['EGD Games', 'Empire Games', 'Comic Stores', '¿Jugamos Otra?', 'Juegame Store', 'DracoTienda', 'Generación X', 'Juegos de la Mesa Redonda', 'Dungeon Marvels', 'Turol Games']","['19,50', '19,51', '19,51', '20,64', '20,65', '20,65', '20,65', '20,66', '22,95', '22,95']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock']"
https://www.ludonauta.es/juegos-mesas/cyberion-2023,['Dungeon Marvels'],"['23,95']",['En reposición']
https://www.ludonauta.es/juegos-mesas/baobab-2012,"['DracoTienda', 'Turol Games', 'Elkar', 'Comic Stores']","['10,99', '16,95', '16,95', '18,00']","['En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/feudum-seals-sirens-2018,"['Dungeon Marvels', '¿Jugamos una?', 'MasQueOca', 'DracoTienda', 'EGD Games']","['19,95', '21,21', '22,49', '22,50', '27,00']","['En reposición', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/last-friday-2016,"['3meeples', 'Juegos de la Mesa Redonda', 'Mathom', 'EGD Games', 'DracoTienda', 'Bandua Wargames', 'Dungeon Marvels', 'Turol Games', 'Dungeon Marvels']","['40,50', '43,11', '43,96', '44,95', '44,96', '45,00', '45,95', '48,95', '49,95']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En pre-venta', 'En reposición', 'En stock', 'En reposición']"
https://www.ludonauta.es/juegos-mesas/city-of-gears-2012,['Dungeon Marvels'],"['55,95']",['En reposición']
https://www.ludonauta.es/juegos-mesas/deranged-2019,['Juegakens'],"['42,22']",['En stock']
https://www.ludonauta.es/juegos-mesas/la-america-de-dracula-sombras-del-oeste-terrenos-de-caza-2018,"['E-minis', 'DracoTienda', 'Juegos de la Mesa Redonda', 'Bandua Wargames']","['18,95', '18,95', '18,95', '19,23']","['En stock', 'En stock', 'En stock', 'En pre-venta']"
https://www.ludonauta.es/juegos-mesas/cancion-de-hielo-y-fuego-grandes-hachas-umber-2018,"['MasQueOca', 'Dungeon Marvels', 'Turol Games', 'EGD Games', 'Turol Games']","['26,99', '29,90', '29,99', '31,50', '39,99']","['En pre-venta', 'En reposición', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/dolores-2016,"['Buy Meeples', '¿Jugamos Otra?', 'DracoTienda', 'Ocio Central', 'Estalia Córdoba', 'MasQueOca', 'Amazon', 'Comic Stores', 'E-minis', 'Mono de Juegos', 'Juegame Store', 'Dungeon Marvels', 'Planeton Games', 'Turol Games', 'Alcalá Comics']","['7,49', '8,94', '8,99', '9,23', '9,75', '11,24', '11,78', '12,71', '14,24', '14,92', '14,95', '14,95', '14,99', '14,99', '14,99']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En pre-venta', 'En stock', 'En reposición', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/dolmen-2015,"['Buy Meeples', 'MasQueOca']","['15,73', '31,45']","['En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/istanbul-choose-write-2023,"['Dungeon Marvels', 'Turol Games', 'DracoTienda', '¿Jugamos una?']","['24,95', '24,95', '24,99', '25,16']","['En reposición', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/juego-de-tronos-lcg-las-arenas-de-dorne-2018,"['Mathom', 'Buy Meeples', 'Play Planet', 'Amazon', 'Comic Stores', 'Quinto Elemento', 'EGD Games']","['12,00', '18,57', '22,35', '23,80', '25,46', '26,95', '29,95']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/matcha-2015,"['¿Jugamos una?', 'Quinto Elemento', 'EGD Games', 'Mathom', 'DracoTienda', 'Dungeon Marvels', 'Buy Meeples', 'Generación X', 'Juegakens', 'Comic Stores', 'E-minis', 'Play Planet', 'Turol Games']","['9,07', '11,00', '11,65', '11,65', '11,65', '11,66', '11,66', '12,30', '12,30', '12,30', '12,30', '12,90', '12,95']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En stock', 'En pre-venta', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/venn-2022,['Dungeon Marvels'],"['25,95']",['En reposición']
https://www.ludonauta.es/juegos-mesas/android-netrunner-sangre-y-agua-2017,"['Mathom', 'Comic Stores']","['9,42', '14,20']","['En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/prime-climb-2014,"['Comic Stores', 'Dungeon Marvels', 'Juegos de la Mesa Redonda', 'Kinuma', '¿Jugamos una?']","['17,81', '18,95', '24,26', '26,95', '26,96']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/cancion-de-hielo-y-fuego-caballeros-de-la-rosa-2020,"['Dungeon Marvels', 'Bandua Wargames', 'MasQueOca', 'Turol Games']","['26,91', '26,99', '26,99', '34,48']","['En pre-venta', 'En pre-venta', 'En pre-venta', 'En stock']"
https://www.ludonauta.es/juegos-mesas/cancion-de-hielo-y-fuego-caja-de-inicio-lannister-2022,"['Dungeon Marvels', 'Bandua Wargames', 'MasQueOca', 'EGD Games', 'DracoTienda', 'Turol Games', 'Turol Games']","['89,99', '89,99', '89,99', '99,99', '99,99', '99,99', '131,40']","['En reposición', 'En pre-venta', 'En pre-venta', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/the-red-dragon-inn-9-the-undercity-2023,['Dungeon Marvels'],"['36,95']",['En reposición']
https://www.ludonauta.es/juegos-mesas/android-netrunner-polvo-carmesi-2017,"['Mathom', 'Comic Stores', 'Turol Games']","['9,42', '14,20', '14,96']","['En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/cluedo-harry-potter-2008,"['Drim', 'Turol Games', 'Don Dino', 'Toys “R” Us', 'Tiko Doco', 'Turol Games', 'Customeeple', 'Juegos de la Mesa Redonda', 'Play Planet', 'Comic Stores', 'Planeta Rebelde', 'Turol Games']","['19,99', '33,00', '36,99', '37,99', '39,95', '40,00', '40,17', '40,46', '40,50', '44,60', '44,95', '48,99']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/bang-the-walking-dead-2014,['Amazon'],"['37,97']",['En reposición']
https://www.ludonauta.es/juegos-mesas/black-stories-2004,"['Player vs Player', 'Mathom', 'Empire Games', 'LudusBelli', 'EGD Games', 'Dungeon Marvels', 'DracoTienda', 'Planeton Games', 'Amazon', 'E-minis', 'Comic Stores', 'Juegakens', 'Generación X', 'Turol Games', 'El Bazar de Iglesias', 'Estalia Córdoba', 'Modgame', 'Kame Kame', 'Amazon']","['11,50', '11,65', '11,65', '11,65', '11,66', '11,66', '11,66', '11,66', '12,30', '12,30', '12,30', '12,30', '12,30', '12,95', '12,95', '12,95', '12,95', '12,95', '14,99']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En stock', 'En stock', 'En pre-venta', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/juego-de-tronos-lcg-casa-stark-mazo-introductorio-2018,"['¿Jugamos una?', 'Mathom', 'Play Planet', 'EGD Games', 'DracoTienda', 'Turol Games']","['4,49', '6,50', '9,69', '14,95', '14,96', '14,96']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/marvel-age-of-heroes-2023,"['Juegos de la Mesa Redonda', 'SomosJuegos', 'DracoTienda', 'Dungeon Marvels', '¿Jugamos una?', '4 Dados', 'Turol Games']","['65,56', '74,95', '75,95', '77,95', '80,96', '85,00', '94,99']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/unbroken-2018,['EGD Games'],"['29,95']",['En stock']
https://www.ludonauta.es/juegos-mesas/fluxx-cthulhu-2012,"['Dungeon Marvels', 'Amazon', 'Amazon']","['14,45', '25,13', '43,70']","['En reposición', 'En reposición', 'En reposición']"
https://www.ludonauta.es/juegos-mesas/disney-sorcerer-s-arena-alianzas-epicas-cambio-de-mareas-2022,"['SomosJuegos', 'Los Juegos de Sauron', 'EcoMimos', 'Empire Games', 'Juegos de la Mesa Redonda', 'Dungeon Marvels', 'DracoTienda', 'Espacio de Juegos', 'MasQueOca', 'Mathom', 'E-minis', 'EGD Games', 'Quinto Elemento', 'Santuario Games', 'Ludosaurus', 'Tablerum', '3meeples', 'Dungeon Marvels', 'Juegakens', '¿Jugamos una?', 'Crash Comics', 'Planeton Games', 'Alcalá Comics', 'Turol Games', 'Mono de Juegos', 'DracoTienda']","['21,99', '22,10', '22,20', '22,45', '22,46', '22,48', '22,49', '22,49', '22,49', '22,49', '22,49', '22,50', '22,50', '22,99', '24,90', '24,90', '24,95', '24,95', '24,95', '24,95', '24,99', '24,99', '24,99', '24,99', '25,00', '30,99']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En pre-venta', 'En stock', 'En stock', 'En stock', 'En pre-venta', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/micro-robots-2016,['Amazon'],"['14,59']",['En stock']
https://www.ludonauta.es/juegos-mesas/blank-2017,"['Espacio de Juegos', 'Quinto Elemento', 'Juegos de la Mesa Redonda', 'Mi Juego Bonito', 'Comic Stores', 'Ludokubo', 'Dungeon Marvels', 'Kubekings', 'EGD Games', 'Turol Games', 'DracoTienda', 'Crash Comics', 'Buy Meeples']","['10,49', '13,45', '13,46', '13,95', '14,20', '14,83', '14,90', '14,90', '14,95', '14,95', '14,95', '14,95', '14,95']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/armata-strigoi-2019,"['¿Jugamos una?', 'E-minis', 'Juegos de la Mesa Redonda']","['42,46', '47,45', '49,46']","['En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/mr-wolf-2018,"['FDGames', 'Comic Stores', 'EcoMimos', 'Dungeon Marvels', 'LudusBelli', 'Dungeon Marvels', 'Bandua Wargames', 'Mathom', 'Kinuma', 'Mi Juego Bonito', 'Ludosaurus', '¿Jugamos una?', 'Turol Games', 'Estalia Córdoba', 'Magia de Tinta', 'DracoTienda', '¿Jugamos una?', 'Mono de Juegos', 'E-minis', 'Kubekings']","['18,80', '19,51', '19,95', '20,69', '20,69', '20,69', '20,69', '20,69', '21,95', '21,95', '22,90', '22,95', '22,99', '22,99', '23,95', '24,25', '24,26', '24,95', '25,60', '26,90']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En pre-venta', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
